id,name,best_for_wear,gender,image_url,dominant_color,sub_color1,sub_color2
IF5011,TERREX Soulstride Trailrunning-Schuh,Trail Run,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6a6520f404cc4907848c7b7cdc7e9d41_9366/TERREX_Soulstride_Trailrunning-Schuh_Orange_IF5011_HM1.jpg",Impact Orange,Cloud White,Core Black
HP7397,TERREX AX4 GORE-TEX Wanderschuh,Day Hiking,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ec3712477d0445849e9eaef900edd5c3_9366/TERREX_AX4_GORE-TEX_Wanderschuh_Blau_HP7397_01_standard.jpg",Wonder Steel,Grey Three,Impact Orange
FZ3149,TERREX AX4 Mid GORE-TEX Wanderschuh,Day Hiking,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/951f4b87d3bc416da00dae0b00db51d0_9366/TERREX_AX4_Mid_GORE-TEX_Wanderschuh_Schwarz_FZ3149_01_standard.jpg",Core Black,Grey Three,Mint Ton
JI1390,Ultraboost Laufschuh,Staying Warm,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/07dc2df49c5a47a19864f9d5fadefd58_9366/Ultraboost_Laufschuh_Schwarz_JI1390_01_00_standard.jpg",Core Black,Iron Metallic,Violet Tone
ID3690,Supernova Prima Laufschuh,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c42bc0c24a2447bca04025f6f9b6bf47_9366/Supernova_Prima_Laufschuh_Rot_ID3690_HM1.jpg",Preloved Scarlet,Silver Metallic,Purple Burst
FY5946,Run Falcon 2.0 Laufschuh,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8639197d086740c8a64eac310115f645_9366/Run_Falcon_2.0_Laufschuh_Schwarz_FY5946_01_standard.jpg",Core Black,Cloud White,Grey Six
HP7547,Runfalcon 3.0 Laufschuh,Everyday,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/71ca22dae7364de193d4af340141e2f1_9366/Runfalcon_3.0_Laufschuh_Rot_HP7547_01_standard.jpg",Better Scarlet,Cloud White,Core Black
IH2525,Adizero Ubersonic 5 Clay Tennisschuh,Pickleball,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/06a5fd95714948659fc40362d991e24b_9366/Adizero_Ubersonic_5_Clay_Tennisschuh_Schwarz_IH2525_HM1.jpg",Core Black,Zero Metalic,Grey Two
IE8580,Runfalcon 5 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1824c129491440d693da55bc3e262851_9366/Runfalcon_5_Kids_Schuh_Schwarz_IE8580_01_standard.jpg",Core Black,Pink Spark,Silver Metallic
ID5295,Advantage Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b033c254bf57488baf6fa9e3f4ea092b_9366/Advantage_Kids_Schuh_Weiss_ID5295_01_standard.jpg",Cloud White,Clear Pink,Better Scarlet
ID5289,Advantage Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ab3b17e4ae4747fbbef1c63ca35ab64b_9366/Advantage_Kids_Schuh_Weiss_ID5289_01_standard.jpg",Cloud White,Clear Pink,Better Scarlet
GX6762,Ozelle Cloudfoam Schuh,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/463d61f5ea4f460baf01ae740086dc80_9366/Ozelle_Cloudfoam_Schuh_Beige_GX6762_01_standard.jpg",Alumina,Wonder White,Gum
HP2386,Duramo 10 Laufschuh,Triathlon,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ddb732121be947cb9558af3500b3d71c_9366/Duramo_10_Laufschuh_Lila_HP2386_01_standard.jpg",Silver Violet,Silver Metallic,Silver Dawn
ID8371,Racer TR23 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a2ce0401e4384ce081f3820e30d94bad_9366/Racer_TR23_Kids_Schuh_Grun_ID8371_01_standard.jpg",Olive Strata,Cloud White,Shadow Olive
HP5872,RunFalcon 3.0 Elastic Lace Top Strap Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/15bda3926d7848ca8c7aaf4600271b02_9366/RunFalcon_3.0_Elastic_Lace_Top_Strap_Schuh_Rot_HP5872_01_standard.jpg",Better Scarlet,Cloud White,Core Black
IG7916,Hoops 3.0 Low Classic Vintage Schuh,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/568ceea303c947ce9b71afa4017e102f_9366/Hoops_3.0_Low_Classic_Vintage_Schuh_Weiss_IG7916_01_standard.jpg",Cloud White,Cloud White,Core Black
IE8578,Runfalcon 5 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4087866d4d734ec1980c5bd2bbd6db29_9366/Runfalcon_5_Kids_Schuh_Weiss_IE8578_01_standard.jpg",Cloud White,Cobalt Blue,Lucid Lemon
IG0286,Forum Bold Schuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d96204835e4640ed9c86e238bef7068a_9366/Forum_Bold_Schuh_Weiss_IG0286_01_standard.jpg",Off White,Silver Green,Cloud White
HQ3852,ZNCHILL LIGHTMOTION+ Schuh,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/85aacf0168204e3ea9a9af0601837479_9366/ZNCHILL_LIGHTMOTION_Schuh_Weiss_HQ3852_01_standard.jpg",Cloud White,Cloud White,Core Black
IE8587,Runfalcon 5 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f63e622f824e474a8634d31e8d1cf194_9366/Runfalcon_5_Kids_Schuh_Weiss_IE8587_01_standard.jpg",Cloud White,Cobalt Blue,Lucid Lemon
GY4174,Eastrail 2.0 Mid RAIN.RDY Wanderschuh,Day Hiking,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3ab7405bd686477e8dacaeef00ed4e6a_9366/Eastrail_2.0_Mid_RAIN.RDY_Wanderschuh_Schwarz_GY4174_01_standard.jpg",Core Black,Carbon,Grey Five
IF4876,TERREX AX3 Mid GORE-TEX Wanderschuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/99452d20a79c48c7b60506e5116449a5_9366/TERREX_AX3_Mid_GORE-TEX_Wanderschuh_Schwarz_IF4876_HM1.jpg",Core Black,Core Black,Carbon
HR1140,TERREX Agravic Flow Trailrunning-Schuh 2.0,Trail Run,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5156f3b36c0e4fa6b0c5af800104fc63_9366/TERREX_Agravic_Flow_Trailrunning-Schuh_2.0_Schwarz_HR1140_01_standard.jpg",Core Black,Dash Grey,Cloud White
GY4175,Eastrail 2.0 Mid RAIN.RDY Wanderschuh,Day Hiking,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0c3b653790094d5e9a15aecb010828d9_9366/Eastrail_2.0_Mid_RAIN.RDY_Wanderschuh_Grun_GY4175_01_standard.jpg",Pulse Olive,Core Black,Impact Orange
GZ3311,TERREX Free Hiker 2 GORE-TEX Wanderschuh,Trekking,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5b6a5443f3e943889b15ae98018334fe_9366/TERREX_Free_Hiker_2_GORE-TEX_Wanderschuh_Rosa_GZ3311_01_standard.jpg",Wonder Red,Core Black,Pulse Lilac
GZ3310,TERREX Free Hiker 2 GORE-TEX Wanderschuh,Trekking,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/bec24575352c4943913cae9900a4af4f_9366/TERREX_Free_Hiker_2_GORE-TEX_Wanderschuh_Schwarz_GZ3310_01_standard.jpg",Core Black,Grey Six,Grey Three
IH3110,Ultraboost 5x Laufschuh,Everyday,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ba300702bce9426d95cc17953faa35df_9366/Ultraboost_5x_Laufschuh_Schwarz_IH3110_HM1.jpg",Core Black,Cloud White,Carbon
ID8819,Ultraboost 5 Laufschuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cf3033fe07404c62a12fca0a458c8924_9366/Ultraboost_5_Laufschuh_Grun_ID8819_HM1.jpg",Lucid Lemon,Core Black,Cloud White
ID8851,Ultraboost 5 Laufschuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/63f0dfb5d9504605b8646e1812c7428b_9366/Ultraboost_5_Laufschuh_Beige_ID8851_HM1.jpg",Putty Grey,Putty Grey,Zero Metalic
ID8848,Ultraboost 5 Laufschuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8d1a3eeadd184aeea391a4859f7905c4_9366/Ultraboost_5_Laufschuh_Weiss_ID8848_HM1.jpg",Cloud White,Cloud White,Cloud White
ID8847,Ultraboost 5 Laufschuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/daf00970826441cc887c069e9b65bb4b_9366/Ultraboost_5_Laufschuh_Schwarz_ID8847_HM1.jpg",Core Black,Core Black,Core Black
ID3615,Adizero Prime X 2.0 STRUNG Laufschuh,Racing,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d6d126c636fb490c858f3aaa83cb7db6_9366/Adizero_Prime_X_2.0_STRUNG_Laufschuh_Weiss_ID3615_HM1.jpg",Cloud White,Wonder White,Core Black
ID8752,Galaxy 7 Laufschuh,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b2369591bf7648d98f32b8cf6f8caa08_9366/Galaxy_7_Laufschuh_Blau_ID8752_01_standard.jpg",Preloved Ink,Halo Silver,Shadow Navy
IG1398,Response Runner Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/88b69c1ee1f54e2f8f44d65208572ee6_9366/Response_Runner_Schuh_Lila_IG1398_01_standard.jpg",Aurora Black,Aurora Met.,Core Black
ID8759,Galaxy 7 Laufschuh,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/44c3a0efc21e4bf79a2476e941cada28_9366/Galaxy_7_Laufschuh_Weiss_ID8759_01_standard.jpg",Cloud White,Iron Metallic,Lucid Lemon
ID3499,4DFWD 3 Laufschuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/91895edb67ae4bcabd57b6af99d32bfa_9366/4DFWD_3_Laufschuh_Beige_ID3499_01_standard.jpg",Putty Grey,Matte Silver,Green Spark
GV9569,Run Falcon 2.0 Laufschuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5edb313ecc3e4be5ad90ae9700945389_9366/Run_Falcon_2.0_Laufschuh_Schwarz_GV9569_01_standard.jpg",Core Black,Core Black,Carbon
HQ7231,ADIZERO SL,Racing,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d6f062f1dbcd473b973f5468111411cf_9366/ADIZERO_SL_Grun_HQ7231_HM1.jpg",Lucid Lemon,Core Black,Wonder Blue
IE2163,FREE HIKER 2.0 GORE-TEX,Trekking,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a8d92aedde7142aeba29af580127dbae_9366/FREE_HIKER_2.0_GORE-TEX_Schwarz_IE2163_01_standard.jpg",Core Black,Grey Six,Grey Three
IF2230,Questar Laufschuh,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c2c614fc617d45618248cf2466203261_9366/Questar_Laufschuh_Schwarz_IF2230_01_standard.jpg",Core Black,Core Black,Carbon
GW6439,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e189e17028ba4dbfa19bae9200dcfc43_9366/Tensaur_Hook_and_Loop_Shoes_Black_GW6439_01_standard.jpg",Core Black,Core Black,Grey Six
GW6424,Tensaur Sport Training Lace Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4b0ee1fa06f64b92945fae8c01714c15_9366/Tensaur_Sport_Training_Lace_Shoes_Black_GW6424_01_standard.jpg",Core Black,Core Black,Grey Six
IH5467,Breaknet Sleek Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9403730c077b4221b51acf25fd197359_9366/Breaknet_Sleek_Shoes_Blue_IH5467_01_standard.jpg",Shadow Navy,Pink Spark,Off White
JQ2552,Adizero Boston 12 Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7a953806c287401884d6800a3f0d8340_9366/Adizero_Boston_12_Shoes_White_JQ2552_01_00_standard.jpg",Cloud White,Core Black,Lucid Red
GW6455,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cde75dc9fb194796bcedae8d003f303c_9366/Tensaur_Hook_and_Loop_Shoes_Black_GW6455_01_standard.jpg",Core Black,Core Black,Grey Six
HQ4199,ULTRABOOST 1.0 SHOES,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4ff790231b7f461baee3c291e96b74af_9366/ULTRABOOST_1.0_SHOES_Black_HQ4199_HM1.jpg",Core Black,Core Black,Beam Green
GW6440,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/abbcf83151aa49e4bc8eae8a01192c16_9366/Tensaur_Hook_and_Loop_Shoes_Black_GW6440_01_standard.jpg",Core Black,Cloud White,Core Black
IF9419,Adizero Adios 9 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/12ae2e974abd4d369e43b8639c7220c5_9366/Adizero_Adios_9_Running_Shoes_White_IF9419_HM1.jpg",Cloud White,Core Black,Silver Metallic
GW6523,Grand Court Lifestyle Hook and Loop Shoes,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/be09afcba30045648fbbae9000a7c62b_9366/Grand_Court_Lifestyle_Hook_and_Loop_Shoes_Black_GW6523_01_standard.jpg",Core Black,Cloud White,Core Black
JI4476,Adizero Boston 12 Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/76a5051dfe564e58ab12b9d6d4f674f9_9366/Adizero_Boston_12_Shoes_White_JI4476_HM1.jpg",Core White,Dark Blue,Pure Ruby
IE8573,Runfalcon 5 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f0753dd43a76467c9ce4d6505a305e94_9366/Runfalcon_5_Shoes_Kids_Black_IE8573_01_standard.jpg",Core Black,Core Black,Core Black
IE8976,ULTRABOOST 1.0 SHOES,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/29602e3589a54e4aad28ba0090edbf94_9366/ULTRABOOST_1.0_SHOES_Grey_IE8976_HM1.jpg",Grey One,Grey Three,Grey One
HQ4201,ULTRABOOST 1.0 SHOES,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/bad84b99019d4386a67cd03ecc51c0a4_9366/ULTRABOOST_1.0_SHOES_Black_HQ4201_HM1.jpg",Core Black,chalk white,Beam Green
IE8586,Runfalcon 5 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4b9b646e5de34d64996bb2ce7b5ca603_9366/Runfalcon_5_Shoes_Kids_Black_IE8586_01_standard.jpg",Core Black,Core Black,Core Black
IE8589,Runfalcon 5 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/62f1a7922a0b4ab088d66371113bfe4d_9366/Runfalcon_5_Shoes_Kids_Black_IE8589_01_standard.jpg",Core Black,Cloud White,Core Black
HP9426,Breaknet 2.0 Shoes,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2474f3034df146b58c89af2c0011f75c_9366/Breaknet_2.0_Shoes_White_HP9426_01_standard.jpg",Cloud White,Core Black,Cloud White
HQ4202,ULTRABOOST 1.0 SHOES,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f0ca2dd8bdb84a2ab11faacb8802c4dc_9366/ULTRABOOST_1.0_SHOES_White_HQ4202_HM1.jpg",Cloud White,Cloud White,Cloud White
HP8918,Grand Court Lifestyle Hook and Loop Shoes,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6055654937324705924caf5c0116cba7_9366/Grand_Court_Lifestyle_Hook_and_Loop_Shoes_Black_HP8918_01_standard.jpg",Core Black,Lucid Blue,Court Green
JP5142,Runfalcon 5 Shoes Kids,Everyday,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2c0af04eb0a7464eb837d208552d0d95_9366/Runfalcon_5_Shoes_Kids_Black_JP5142_01_00_standard.jpg",Core Black,Cloud White,Lucid Red
GW1990,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8d34663ad44b4daa8cc9ae8d008ab39a_9366/Tensaur_Hook_and_Loop_Shoes_White_GW1990_01_standard.jpg",Cloud White,Cloud White,Grey One
IE0922,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/db5f4068e173426884a54a63a68e4080_9366/Tensaur_Hook_and_Loop_Shoes_Blue_IE0922_01_standard.jpg",Dark Blue,Cloud White,Blue Burst
ID9157,VL Court 3.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/32619988c9464661b97d242b0a96abb1_9366/VL_Court_3.0_Shoes_Kids_White_ID9157_01_standard.jpg",Cloud White,Core Black,Grey One
JI1896,NY 90 Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/44fa0be4b301487ab5e5f928abc27262_9366/NY_90_Shoes_White_JI1896_01_standard.jpg",Cloud White,Cloud White,Crystal White
HP8914,Grand Court 2.0 Shoes Kids,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6753e3a9e95d44d7a0c0af5b012ff53e_9366/Grand_Court_2.0_Shoes_Kids_Black_HP8914_01_standard.jpg",Core Black,Lucid Blue,Court Green
IE6013,Tensaur Run 3.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7ab9a6fb4ec3497a97e014ac6b4a52d4_9366/Tensaur_Run_3.0_Shoes_Kids_Grey_IE6013_01_standard.jpg",Grey Four,Cloud White,Core Black
GW6468,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e1326a9414ff47d4a03aae9000a1abc7_9366/Tensaur_Hook_and_Loop_Shoes_White_GW6468_01_standard.jpg",Cloud White,Team Real Magenta,Core Black
IG7323,Racer TR23 Shoes,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/595712d9ae664c7497e1324fd35b607e_9366/Racer_TR23_Shoes_Black_IG7323_01_standard.jpg",Core Black,Cloud White,Grey Four
HP6010,VS Pace 2.0 Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5ca02ad6273c42e59108af4900f4acd8_9366/VS_Pace_2.0_Shoes_White_HP6010_01_standard.jpg",Cloud White,Core Black,Cloud White
IH5751,Adizero Adios 9 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7997077b448349b2ad25e5f9f781cb19_9366/Adizero_Adios_9_Running_Shoes_Black_IH5751_HM1.jpg",Core Black,Core Black,Iron Metallic
IH7780,Tensaur Run 3.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ac12447a7c5e48da993d36c68486b3d5_9366/Tensaur_Run_3.0_Shoes_Kids_Blue_IH7780_01_standard.jpg",Bright Royal,Cloud White,Dark Blue
ID9062,VL Court 3.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/39fe3dabbb08483aa40c2da79bcc082a_9366/VL_Court_3.0_Shoes_Kids_White_ID9062_01_standard.jpg",Cloud White,Core Black,Grey One
IE1054,Adizero Sl2 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/21ba89e1a28e4ce6961d0b4eeb044354_9366/Adizero_Sl2_Running_Shoes_Green_IE1054_HM1.jpg",Lucid Lemon,Core Black,Cloud White
IE5989,Tensaur Run 2.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2e55c90984b04e17aef3e979736c6de1_9366/Tensaur_Run_2.0_Shoes_Kids_Blue_IE5989_01_standard.jpg",Bright Royal,Cloud White,Dark Blue
GW6453,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c70f4ed274dd4a249512ae99007bd4a5_9366/Tensaur_Hook_and_Loop_Shoes_White_GW6453_01_standard.jpg",Cloud White,Almost Blue,Bliss Lilac
HP9425,Breaknet 2.0 Shoes,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6585727660ea4fe1918eaf2c0018433f_9366/Breaknet_2.0_Shoes_Black_HP9425_01_standard.jpg",Core Black,Cloud White,Cloud White
GW6503,Grand Court Lifestyle Tennis Lace-Up Shoes,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6cc669ce74654b478925ae2b00601081_9366/Grand_Court_Lifestyle_Tennis_Lace-Up_Shoes_Black_GW6503_01_standard.jpg",Core Black,Cloud White,Core Black
GW1987,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/000417a1fa614caba666ae8c016fb389_9366/Tensaur_Hook_and_Loop_Shoes_White_GW1987_01_standard.jpg",Cloud White,Cloud White,Grey One
IE8598,Runfalcon 5 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/bedf6cf2f4c143ed8ca4dfbdbc51b0c9_9366/Runfalcon_5_Shoes_Kids_Black_IE8598_01_standard.jpg",Core Black,Cloud White,Cloud White
JI4477,Adizero Boston 12 Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/13786967a336486e930f4486111701f1_9366/Adizero_Boston_12_Shoes_Blue_JI4477_HM1.jpg",Aurora Ink,Silver Metallic,Pulse Lime
FZ6158,Grand Court Lifestyle Tennis Lace-Up Shoes,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9d84758312ab415abd10af8100a9e57c_9366/Grand_Court_Lifestyle_Tennis_Lace-Up_Shoes_White_FZ6158_01_standard.jpg",Cloud White,Cloud White,Grey One
IE8574,Runfalcon 5 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/82793ca0464d4259bae948705140d4be_9366/Runfalcon_5_Shoes_Kids_Black_IE8574_01_standard.jpg",Core Black,Cloud White,Cloud White
IG7322,Racer TR23 Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9399d451d15e4a0e97e0f5b948a01268_9366/Racer_TR23_Shoes_Black_IG7322_01_standard.jpg",Core Black,Core Black,Carbon
ID3888,Advantage Base 2.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e450ec4b02a54f579bc61cf0952a5e77_9366/Advantage_Base_2.0_Shoes_Kids_Black_ID3888_01_standard.jpg",Core Black,Core Black,Grey Six
GW6425,Tensaur Sport Training Lace Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c5e412caa19d4759826daecb00ff01a0_9366/Tensaur_Sport_Training_Lace_Shoes_Black_GW6425_01_standard.jpg",Core Black,Cloud White,Core Black
JP5139,Runfalcon 5 Shoes Kids,Everyday,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8192d2c5c3694f3bb1aeee2c92f2ff1d_9366/Runfalcon_5_Shoes_Kids_Blue_JP5139_01_00_standard.jpg",Royal Blue,Cloud White,Dark Blue
IF0148,Racer TR23 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/dc1c12871d524d09b72d4840dcde8df3_9366/Racer_TR23_Shoes_Kids_Black_IF0148_01_standard.jpg",Core Black,Core Black,Grey Five
IF1734,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e3c96cf854784064957f60a5c1c0a049_9366/Tensaur_Hook_and_Loop_Shoes_Blue_IF1734_01_standard.jpg",Dark Blue,Cloud White,Blue Burst
HP6009,VS Pace 2.0 Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cfb3a0bed9164feeb814af49010cbd44_9366/VS_Pace_2.0_Shoes_Black_HP6009_01_standard.jpg",Core Black,Cloud White,Cloud White
JQ2554,Adizero Boston 12 Shoes,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/edac09cbbc8a41f28db1990b71d1458f_9366/Adizero_Boston_12_Shoes_White_JQ2554_01_00_standard.jpg",Cloud White,Core Black,Lucid Red
IH5466,Breaknet Sleek Shoes,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/227547a1359740ff850b6a5da13d8a9c_9366/Breaknet_Sleek_Shoes_Black_IH5466_01_00_standard.jpg",Core Black,Cloud White,Core Black
IE9018,Advantage Base 2.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f2873f16b5fc49a4acf423c6996102c5_9366/Advantage_Base_2.0_Shoes_Kids_Black_IE9018_01_standard.jpg",Core Black,Core Black,Grey Six
GW1981,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d7c85637bd0e4abeb8cbae910106533d_9366/Tensaur_Hook_and_Loop_Shoes_White_GW1981_01_standard.jpg",Cloud White,Core Black,Core Black
IE3851,Grand Court 2.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/fa81b51327d540c98efebce77d1e5a16_9366/Grand_Court_2.0_Shoes_Kids_White_IE3851_01_standard.jpg",Cloud White,Iridescent,Cloud White
IF9383,Adizero Sl2 Running Shoes,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5eb530c22be94b369fec7ff9d2cbc453_9366/Adizero_Sl2_Running_Shoes_White_IF9383_HM1.jpg",Cloud White,Royal Blue,Pure Ruby
IH7781,Tensaur Run 3.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1e97cfc254834942aaad802e2566cada_9366/Tensaur_Run_3.0_Shoes_Kids_Pink_IH7781_01_standard.jpg",Clear Pink,Cloud White,Pulse Magenta
GW1988,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f802b3e51e584e269dc0ae8c0129156a_9366/Tensaur_Hook_and_Loop_Shoes_White_GW1988_01_standard.jpg",Cloud White,Core Black,Core Black
GW6456,Tensaur Hook and Loop Shoes,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9a28829119e84f4d8f5fae9000a4d8c9_9366/Tensaur_Hook_and_Loop_Shoes_Black_GW6456_01_standard.jpg",Core Black,Cloud White,Core Black
GW6511,Grand Court Lifestyle Tennis Lace-Up Shoes,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/02cd9a97ce874d89ba17ae2b003ebe50_9366/Grand_Court_Lifestyle_Tennis_Lace-Up_Shoes_White_GW6511_01_standard.jpg",Cloud White,Core Black,Core Black
ID9156,VL Court 3.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/34755c2abef6466695166a192f946bf8_9366/VL_Court_3.0_Shoes_Kids_Black_ID9156_01_standard.jpg",Core Black,Cloud White,Core Black
IF7316,Kaptir 3.0 Shoes,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4cb9cb7f651044b2b8289f533c1d8626_9366/Kaptir_3.0_Shoes_Black_IF7316_01_standard.jpg",Core Black,Core Black,Core Black
IE5986,Tensaur Run 2.0 Shoes Kids,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/fbfc2a0ca4e74eacbe18b9ab4b4e5174_9366/Tensaur_Run_2.0_Shoes_Kids_Grey_IE5986_01_standard.jpg",Grey Four,Cloud White,Core Black
